seqnames,start,end,width,strand,xHits,transcriptsHits,scoreSum,scoreMean,scoreMax,geneType,geneName,geneID,region,mir_IP,n_mir181,n_mir181a,n_mir181b,n_mir181c,n_mir181d,set,mir181BS_ID,WT,KO,geneID.2,geneName.1,region.1,counts.bs.1_KO,counts.bs.2_KO,counts.bs.3_KO,counts.bs.4_WT,counts.bs.5_WT,counts.bs.6_WT,geneID.1,counts.bg.1_KO,counts.bg.2_KO,counts.bg.3_KO,counts.bg.4_WT,counts.bg.5_WT,counts.bg.6_WT,resBs.baseMean,resBs.log2FoldChange,resBs.lfcSE,resBs.stat,resBs.pvalue,resBs.padj,resBg.baseMean,resBg.log2FoldChange,resBg.lfcSE,resBg.stat,resBg.pvalue,resBg.padj,tpm.counts.bg.1_KO,tpm.counts.bg.2_KO,tpm.counts.bg.3_KO,tpm.counts.bg.4_WT,tpm.counts.bg.5_WT,tpm.counts.bg.6_WT,BS_ID,tpm_support_KO,tpm_support_WT,tpm_supported,width_tx,transcript_type,transcript_support_level,transcript_id,all_seeds_200down,first_seed_200down.start,first_seed_200down.end,first_seed_200down.width,first_seed_200down.type,first_seed_200down.wobble,seed_repetitions.200down,seed_repetitions.200down.wobble
ENSMUST00000191774,1800,1806,7,*,9503,19626,20.16122,10.08061,15.075,mature protein_coding RNA,Ythdf3,ENSMUSG00000047213,cds,mmu-miR-181a-5p,1,1,0,0,0,ago_bs_mir181_chi&mir181_enriched,12691,1,1,ENSMUSG00000047213,Ythdf3,cds,13,18,6,14,8,3,ENSMUSG00000047213,1607,1927,1194,2381,2142,1308,127.87485622706043,1.0863940437504445,0.39684140747910174,7.680636199446056,0.005581648675995094,0.10025322316776185,1711.2576599175986,-0.15095668910567495,0.09336664372012737,-1.6168160607569606,0.10591799151780676,0.2708505812201711,365.8385510458259,315.6773200197518,339.78703683507865,345.7824327790525,384.7115671598108,433.3696518663817,ENSMUSG00000047213.bs1,3,3,TRUE,31771,protein_coding,1,ENSMUST00000191774,,11,16,6,seed_alt_38,FALSE,0,0
ENSMUST00000047502,339,345,7,*,9504,19813,11.39017,3.7967233333333334,5.60349,mature protein_coding RNA,Mynn,ENSMUSG00000037730,cds,mmu-miR-181a-5p,90,85,5,0,0,ago_bs_mir181_chi&mir181_enriched,12693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15732,protein_coding,1,ENSMUST00000047502,,22,27,6,seed_6mer,FALSE,1,0
ENSMUST00000108242,151,157,7,*,9505,19863,22.469640000000002,11.234820000000001,19.4145,mature protein_coding RNA,Pik3ca,ENSMUSG00000027665,cds,mmu-miR-181a-5p,40,36,4,0,0,ago_bs_mir181_chi&mir181_enriched,12694,1,0,ENSMUSG00000027665,Pik3ca,cds,2,1,1,15,8,3,ENSMUSG00000027665,1572,2144,1183,2804,2257,1268,90.87588993636432,-2.1274511577499746,0.7787015944983564,10.283851795812012,0.001341995040907559,0.03795333922999125,NA,NA,NA,NA,NA,NA,211.1862370008344,207.2649785969894,198.66744320934757,240.30400997384572,239.21412256054677,247.91881266223672,ENSMUSG00000027665.bs2,3,3,TRUE,29732,protein_coding,1,ENSMUST00000108242,,NA,NA,NA,NA,NA,NA,NA
ENSMUST00000192607,543,549,7,*,9506,20469,86.56977,28.85659,44.0711,mature protein_coding RNA,Mbnl1,ENSMUSG00000027763,cds,mmu-miR-181a-5p,520,487,30,3,0,ago_bs_mir181_chi&mir181_enriched,12702,1,1,ENSMUSG00000027763,Mbnl1,cds,9,16,10,66,48,23,ENSMUSG00000027763,11640,14826,9207,17934,14342,8390,604.766885205594,-1.5826258678124554,0.2860351768780386,35.743367178432635,2.2509703203154456e-9,7.06629605109692e-7,NA,NA,NA,NA,NA,NA,759.2733006356532,695.916636277521,750.744534401893,746.263588441519,738.0691496661342,796.4972278398321,ENSMUSG00000027763.bs23,3,3,TRUE,100232,protein_coding,1,ENSMUST00000192607,,37,43,7,seed_7mer_a1,FALSE,1,0
ENSMUST00000192607,873,879,7,*,9507,20469,141.7053,47.235099999999996,52.0136,mature protein_coding RNA,Mbnl1,ENSMUSG00000027763,cds,mmu-miR-181b-5p,11,9,2,0,0,ago_bs_mir181_chi&mir181_enriched,12703,1,1,ENSMUSG00000027763,Mbnl1,cds,12,22,7,41,36,24,ENSMUSG00000027763,11640,14826,9207,17934,14342,8390,582.8623431874873,-0.9240518904622173,0.28077860659550474,11.542243625840896,6.803248893622845e-4,0.023584317913070706,NA,NA,NA,NA,NA,NA,759.2733006356532,695.916636277521,750.744534401893,746.263588441519,738.0691496661342,796.4972278398321,ENSMUSG00000027763.bs42,3,3,TRUE,100232,protein_coding,1,ENSMUST00000192607,,NA,NA,NA,NA,NA,NA,NA
ENSMUST00000192607,1085,1091,7,*,9508,20469,66.21373,16.5534325,23.9367,mature protein_coding RNA,Mbnl1,ENSMUSG00000027763,cds,mmu-miR-181a-5p,168,151,17,0,0,ago_bs_mir181_chi&mir181_enriched,12704,1,1,ENSMUSG00000027763,Mbnl1,cds,10,6,9,25,18,14,ENSMUSG00000027763,11640,14826,9207,17934,14342,8390,522.7996596779197,-0.8053930163178619,0.35640307129337967,5.388021577085837,0.020275446356886686,0.21698567648527253,NA,NA,NA,NA,NA,NA,759.2733006356532,695.916636277521,750.744534401893,746.263588441519,738.0691496661342,796.4972278398321,ENSMUSG00000027763.bs43,3,3,TRUE,100232,protein_coding,1,ENSMUST00000192607,,24,29,6,seed_alt_38,TRUE,0,0
ENSMUST00000192607,1424,1430,7,*,9509,20469,25.4923,12.74615,16.1143,mature protein_coding RNA,Mbnl1,ENSMUSG00000027763,cds,mmu-miR-181b-5p,39,11,28,0,0,ago_bs_mir181_chi&mir181_enriched,12705,1,1,ENSMUSG00000027763,Mbnl1,cds,11,12,8,30,23,14,ENSMUSG00000027763,11640,14826,9207,17934,14342,8390,536.5455380555538,-0.7288314195956009,0.32457142417387147,5.278997021552996,0.021584178110102128,0.22403615936005095,NA,NA,NA,NA,NA,NA,759.2733006356532,695.916636277521,750.744534401893,746.263588441519,738.0691496661342,796.4972278398321,ENSMUSG00000027763.bs46,3,3,TRUE,100232,protein_coding,1,ENSMUST00000192607,,NA,NA,NA,NA,NA,NA,NA
ENSMUST00000192607,1442,1448,7,*,9510,20469,84.61667,14.102778333333333,25.1972,mature protein_coding RNA,Mbnl1,ENSMUSG00000027763,cds,mmu-miR-181b-5p,6,3,3,0,0,ago_bs_mir181_chi&mir181_enriched,12706,1,1,ENSMUSG00000027763,Mbnl1,cds,6,7,7,18,18,14,ENSMUSG00000027763,11640,14826,9207,17934,14342,8390,510.0864610147733,-0.9417132751627885,0.391159756017126,6.219872916664457,0.012632417982344218,0.16468783709054863,NA,NA,NA,NA,NA,NA,759.2733006356532,695.916636277521,750.744534401893,746.263588441519,738.0691496661342,796.4972278398321,ENSMUSG00000027763.bs49,3,3,TRUE,100232,protein_coding,1,ENSMUST00000192607,,NA,NA,NA,NA,NA,NA,NA
ENSMUST00000192607,1477,1483,7,*,9511,20469,103.14028,25.78507,46.4558,mature protein_coding RNA,Mbnl1,ENSMUSG00000027763,cds,mmu-miR-181a-5p,7,6,1,0,0,ago_bs_mir181_chi&mir181_enriched,12707,1,0,ENSMUSG00000027763,Mbnl1,cds,6,7,4,33,30,18,ENSMUSG00000027763,11640,14826,9207,17934,14342,8390,533.3064115501943,-1.8715908049940921,0.3941375745467635,28.136482122694787,1.1305454407187534e-7,2.2493873476497847e-5,NA,NA,NA,NA,NA,NA,759.2733006356532,695.916636277521,750.744534401893,746.263588441519,738.0691496661342,796.4972278398321,ENSMUSG00000027763.bs52,3,3,TRUE,100232,protein_coding,1,ENSMUST00000192607,,NA,NA,NA,NA,NA,NA,NA
ENSMUST00000042402,45,51,7,*,9512,21378,36.6116,12.203866666666666,12.3444,mature protein_coding RNA,Pogz,ENSMUSG00000038902,cds,mmu-miR-181a-5p,3,3,0,0,0,ago_bs_mir181_chi&mir181_enriched,12720,1,0,ENSMUSG00000038902,Pogz,cds,4,2,1,10,17,5,ENSMUSG00000038902,1020,1267,696,1405,1339,657,75.67190116261311,-1.8046626547000295,0.6145840350158306,10.658271465447328,0.0010957975208578474,0.032879204035750176,NA,NA,NA,NA,NA,NA,135.09673602295257,120.75618228870431,115.23457704632794,118.71099564830077,139.91602170873054,126.64475667076124,ENSMUSG00000038902.bs2,3,3,TRUE,43163,protein_coding,1,ENSMUST00000042402,,10,15,6,seed_6mer,FALSE,1,0
ENSMUST00000029626,657,663,7,*,9513,22415,18.71827,9.359135,12.5158,mature protein_coding RNA,Casp6,ENSMUSG00000027997,cds,mmu-miR-181a-5p,36,36,0,0,0,ago_bs_mir181_chi&mir181_enriched,12726,1,1,ENSMUSG00000027997,Casp6,cds,7,3,2,9,4,1,ENSMUSG00000027997,263,333,196,481,353,198,37.60565812509185,0.3509359668030786,0.5821914670054298,0.36078967249328286,0.5480679984055071,0.8699682655739532,NA,NA,NA,NA,NA,NA,57.503162121023074,52.39239927477891,53.56991262951566,67.08894983929471,60.890966950169506,63.005480614386734,ENSMUSG00000027997.bs3,3,3,TRUE,12679,protein_coding,1,ENSMUST00000029626,,53,58,6,seed_alt_38,FALSE,0,0
ENSMUST00000098611,457,463,7,*,9514,22452,267.52639999999997,66.88159999999999,83.4587,mature protein_coding RNA,Lef1,ENSMUSG00000027985,cds,mmu-miR-181b-5p,5,3,2,0,0,ago_bs_mir181_chi&mir181_enriched,12728,1,1,ENSMUSG00000027985,Lef1,cds,38,64,46,75,74,28,ENSMUSG00000027985,9858,12803,7105,16147,12297,6257,717.899732530581,0.14435754649325905,0.20056422605684748,0.5174165674643518,0.4719457860568883,0.8321195889581419,NA,NA,NA,NA,NA,NA,1369.5571326539427,1279.9445647686814,1233.9123480276014,1431.0444512644895,1347.8224928641857,1265.128545162798,ENSMUSG00000027985.bs99,3,3,TRUE,111560,protein_coding,1,ENSMUST00000098611,,NA,NA,NA,NA,NA,NA,NA
ENSMUST00000098611,538,544,7,*,9515,22452,133.839,33.45975,44.034,mature protein_coding RNA,Lef1,ENSMUSG00000027985,cds,mmu-miR-181a-5p,10,6,4,0,0,ago_bs_mir181_chi&mir181_enriched,12729,1,1,ENSMUSG00000027985,Lef1,cds,46,33,44,61,34,15,ENSMUSG00000027985,9858,12803,7105,16147,12297,6257,625.8793252800575,0.6067910076992621,0.25181038036265324,5.8092181487066625,0.015942380534322113,0.1890932314173815,NA,NA,NA,NA,NA,NA,1369.5571326539427,1279.9445647686814,1233.9123480276014,1431.0444512644895,1347.8224928641857,1265.128545162798,ENSMUSG00000027985.bs101,3,3,TRUE,111560,protein_coding,1,ENSMUST00000098611,,182,187,6,seed_alt_38,FALSE,0,0
ENSMUST00000098611,702,708,7,*,9516,22452,32.264269999999996,16.132134999999998,28.9803,mature protein_coding RNA,Lef1,ENSMUSG00000027985,cds,mmu-miR-181a-5p,8,7,0,0,1,ago_bs_mir181_chi&mir181_enriched,12730,1,1,ENSMUSG00000027985,Lef1,cds,17,19,14,27,20,9,ENSMUSG00000027985,9858,12803,7105,16147,12297,6257,475.2060509411213,0.2374104780168322,0.3034387175085486,0.6104154924988308,0.43463141276117645,0.8116795834715681,NA,NA,NA,NA,NA,NA,1369.5571326539427,1279.9445647686814,1233.9123480276014,1431.0444512644895,1347.8224928641857,1265.128545162798,ENSMUSG00000027985.bs103,3,3,TRUE,111560,protein_coding,1,ENSMUST00000098611,,18,23,6,seed_alt_38,FALSE,1,0
ENSMUST00000029336,3286,3292,7,*,9517,23879,46.49848,11.62462,17.8945,mature protein_coding RNA,Dhx36,ENSMUSG00000027770,cds,mmu-miR-181a-5p,33,33,0,0,0,ago_bs_mir181_chi&mir181_enriched,12742,1,0,ENSMUSG00000027770,Dhx36,cds,2,3,2,15,12,9,ENSMUSG00000027770,546,785,530,1261,1017,538,71.88472727443337,-1.59365535768436,0.6102802273850985,8.351775438693622,0.003853106461658051,0.07801136804426478,NA,NA,NA,NA,NA,NA,65.24551114464444,67.5018579341905,79.170384206247,96.12647575332662,95.87847870069139,93.56586359726052,ENSMUSG00000027770.bs3,3,3,TRUE,38992,protein_coding,1,ENSMUST00000029336,,NA,NA,NA,NA,NA,NA,NA
ENSMUST00000029336,3381,3387,7,*,9518,23879,106.83148,26.70787,36.6135,mature protein_coding RNA,Dhx36,ENSMUSG00000027770,cds,mmu-miR-181a-5p,7,6,1,0,0,ago_bs_mir181_chi&mir181_enriched,12743,1,1,ENSMUSG00000027770,Dhx36,cds,1,5,6,42,17,6,ENSMUSG00000027770,546,785,530,1261,1017,538,97.95526177593932,-1.6432698973329511,0.4790648580174921,14.203337433979783,1.64079240169971e-4,0.008507143864249816,NA,NA,NA,NA,NA,NA,65.24551114464444,67.5018579341905,79.170384206247,96.12647575332662,95.87847870069139,93.56586359726052,ENSMUSG00000027770.bs5,3,3,TRUE,38992,protein_coding,1,ENSMUST00000029336,,NA,NA,NA,NA,NA,NA,NA
ENSMUST00000192095,3405,3411,7,*,9519,24199,5.72168,2.86084,3.09836,mature protein_coding RNA,Tmem131l,ENSMUSG00000033767,cds,mmu-miR-181a-5p,8,6,2,0,0,ago_bs_mir181_chi&mir181_enriched,12744,1,0,ENSMUSG00000033767,Tmem131l,cds,2,9,3,7,5,4,ENSMUSG00000033767,2602,3619,1935,3759,2926,1590,124.91885600191564,0.022613720778331868,0.5359001915058242,0.0017805858112751594,0.9663416635095919,0.9922405412722349,NA,NA,NA,NA,NA,NA,270.91858015706833,271.14909327921794,251.8496524200634,249.67425514209143,240.35214753634773,240.93826718647742,ENSMUSG00000033767.bs7,3,3,TRUE,141929,protein_coding,1,ENSMUST00000192095,,NA,NA,NA,NA,NA,NA,NA
ENSMUST00000170122,166,172,7,*,9520,24626,295.31039999999996,73.82759999999999,219.265,mature protein_coding RNA,Rps27,ENSMUSG00000090733,cds,mmu-miR-181a-5p,1,1,0,0,0,ago_bs_mir181_chi&mir181_enriched,12745,1,1,ENSMUSG00000090733,Rps27,cds,20,37,20,82,64,27,ENSMUSG00000090733,127,194,138,286,210,106,265.77126286181306,-0.6017937975780396,0.2619831383203727,5.373280296247273,0.020447488887283205,0.21783238829257956,167.74649716413288,-0.17831341294022007,0.15562000786079405,-1.1458257546145727,0.2518672564586486,0.4812376317578839,148.6622840484333,163.4131060056343,201.9319570362364,213.56646134740421,193.93605687572284,180.5843477806733,ENSMUSG00000090733.bs1,3,3,TRUE,981,protein_coding,1,ENSMUST00000170122,,134,139,6,seed_alt_38,TRUE,0,0
ENSMUST00000165873,883,889,7,*,9521,25947,35.98835,8.9970875,9.09548,mature protein_coding RNA,Sec24b,ENSMUSG00000001052,cds,mmu-miR-181b-5p,5,3,2,0,0,ago_bs_mir181_chi&mir181_enriched,12753,1,1,ENSMUSG00000001052,Sec24b,cds,3,6,3,14,7,5,ENSMUSG00000001052,1174,1558,941,1753,1488,800,83.30095966555535,-0.7839586457093171,0.5097105183608929,2.4968377748845825,0.11407514518253555,0.49707400422116677,1235.981194055786,0.04147516035824616,0.0773284368328745,0.536350688788447,0.591716204600279,0.7808952781210785,238.0964905645142,227.3738027712776,238.56317630682227,226.79671086582346,238.08389281301368,236.13047669434252,ENSMUSG00000001052.bs1,3,3,TRUE,50452,protein_coding,1,ENSMUST00000165873,,NA,NA,NA,NA,NA,NA,NA
ENSMUST00000163279,3443,3449,7,*,9522,26209,61.56886,15.392215,20.5322,mature protein_coding RNA,Sh3glb1,ENSMUSG00000037062,cds,mmu-miR-181a-5p,18,13,5,0,0,ago_bs_mir181_chi&mir181_enriched,12754,1,1,ENSMUSG00000037062,Sh3glb1,cds,6,5,3,11,17,10,ENSMUSG00000037062,1214,1519,868,1790,1431,902,101.91428539918144,-1.036385633314669,0.46562366237244635,5.376065833057808,0.02041486410916314,0.21765326629290047,NA,NA,NA,NA,NA,NA,198.496989258453,178.72326336742734,177.41235064416153,186.70597076636653,184.59377755896946,214.64408960582352,ENSMUSG00000037062.bs11,3,3,TRUE,31492,protein_coding,1,ENSMUST00000163279,,NA,NA,NA,NA,NA,NA,NA
ENSMUST00000060232,553,559,7,*,9523,26558,36.3643,12.121433333333334,13.2797,mature protein_coding RNA,Rab2a,ENSMUSG00000047187,cds,mmu-miR-181a-5p,8,8,0,0,0,ago_bs_mir181_chi&mir181_enriched,12758,1,1,ENSMUSG00000047187,Rab2a,cds,4,7,5,9,14,3,ENSMUSG00000047187,2028,2628,1656,3182,2613,1554,122.13201926494864,-0.28078950138839737,0.4683645239295964,0.3640676542371324,0.5462557973858719,0.8690447121765325,NA,NA,NA,NA,NA,NA,1160.8028980969552,1082.4403391328888,1184.8946902323182,1161.8783168388857,1179.973161053654,1294.5496366114096,ENSMUSG00000047187.bs4,3,3,TRUE,72135,protein_coding,1,ENSMUST00000060232,,NA,NA,NA,NA,NA,NA,NA
ENSMUST00000060232,749,755,7,*,9524,26558,74.61399,18.6534975,45.9836,mature protein_coding RNA,Rab2a,ENSMUSG00000047187,cds,mmu-miR-181a-5p,2,2,0,0,0,ago_bs_mir181_chi&mir181_enriched,12759,1,1,ENSMUSG00000047187,Rab2a,cds,8,15,9,23,14,16,ENSMUSG00000047187,2028,2628,1656,3182,2613,1554,174.50779649181823,-0.3138354927421981,0.3369718021010094,0.8783888714083474,0.3486433345065323,0.7581934322275669,NA,NA,NA,NA,NA,NA,1160.8028980969552,1082.4403391328888,1184.8946902323182,1161.8783168388857,1179.973161053654,1294.5496366114096,ENSMUSG00000047187.bs8,3,3,TRUE,72135,protein_coding,1,ENSMUST00000060232,,NA,NA,NA,NA,NA,NA,NA
ENSMUST00000029865,971,977,7,*,9525,26602,353.877,176.9385,195.388,mature protein_coding RNA,Trp53inp1,ENSMUSG00000028211,cds,mmu-miR-181a-5p,26,24,0,1,1,ago_bs_mir181_chi&mir181_enriched,12764,1,1,ENSMUSG00000028211,Trp53inp1,cds,68,84,41,96,129,61,ENSMUSG00000028211,6829,9355,5194,10520,10478,5565,802.5082650412105,-0.06814122587423396,0.21221911056586246,0.10293621499602068,0.7483341140432144,0.9364773687321045,NA,NA,NA,NA,NA,NA,1287.6526573930273,1269.3268954902403,1224.2565855235846,1265.3984382265326,1558.6987829479012,1527.157903258721,ENSMUSG00000028211.bs10,3,3,TRUE,17949,protein_coding,1,ENSMUST00000029865,,15,20,6,seed_6mer,FALSE,1,0
ENSMUST00000058030,1007,1013,7,*,9526,27798,19.36132,9.68066,12.9329,mature protein_coding RNA,Mtap,ENSMUSG00000062937,cds,mmu-miR-181a-5p,195,172,20,3,0,ago_bs_mir181_chi&mir181_enriched,12771,1,0,ENSMUSG00000062937,Mtap,cds,3,1,2,16,4,2,ENSMUSG00000062937,244,355,206,497,428,208,37.518625562543654,-1.1852666531908198,0.6757211221558912,3.505505942222726,0.06116516054503525,0.3769027875417406,305.43119760472746,-0.3073766551376701,0.11712351168471527,-2.624380457145933,0.008680675903941096,0.040482393788995444,92.3436107025445,96.67929019879743,97.45702135927223,119.98953014527429,127.79179808926018,114.56646686980311,ENSMUSG00000062937.bs1,3,3,TRUE,43960,protein_coding,1,ENSMUST00000058030,,27,33,7,seed_7mer_m8,TRUE,0,1
ENSMUST00000058030,1075,1081,7,*,9527,27798,13.48584,6.74292,9.23057,mature protein_coding RNA,Mtap,ENSMUSG00000062937,cds,mmu-miR-181b-5p,1,0,1,0,0,ago_bs_mir181_chi&mir181_enriched,12772,1,0,ENSMUSG00000062937,Mtap,cds,2,3,0,5,4,4,ENSMUSG00000062937,244,355,206,497,428,208,30.384379462363047,-0.6974029708699816,0.7687716541464764,0.8750395530870634,0.3495639149821503,0.759284759665571,NA,NA,NA,NA,NA,NA,92.3436107025445,96.67929019879743,97.45702135927223,119.98953014527429,127.79179808926018,114.56646686980311,ENSMUSG00000062937.bs2,3,3,TRUE,43960,protein_coding,1,ENSMUST00000058030,,NA,NA,NA,NA,NA,NA,NA
ENSMUST00000058030,1203,1209,7,*,9528,27798,9.4202,4.7101,5.35997,mature protein_coding RNA,Mtap,ENSMUSG00000062937,cds,mmu-miR-181a-5p,1,1,0,0,0,ago_bs_mir181_chi&mir181_enriched,12773,1,1,ENSMUSG00000062937,Mtap,cds,1,3,2,7,6,2,ENSMUSG00000062937,244,355,206,497,428,208,32.235335193697956,-0.6374559565673351,0.7072265126522602,0.8574548004661011,0.35445192908352263,0.7627184032162975,NA,NA,NA,NA,NA,NA,92.3436107025445,96.67929019879743,97.45702135927223,119.98953014527429,127.79179808926018,114.56646686980311,ENSMUSG00000062937.bs3,3,3,TRUE,43960,protein_coding,1,ENSMUST00000058030,,NA,NA,NA,NA,NA,NA,NA
ENSMUST00000030316,238,244,7,*,9529,29140,360.994,120.33133333333333,156.368,mature protein_coding RNA,Laptm5,ENSMUSG00000028581,cds,mmu-miR-181a-5p,1,1,0,0,0,ago_bs_mir181_chi&mir181_enriched,12784,1,1,ENSMUSG00000028581,Laptm5,cds,85,127,92,131,55,46,ENSMUSG00000028581,3491,5536,2593,5018,4419,2039,746.3452551329287,0.6021810021378774,0.24016150362052466,6.291157365928058,0.012134179152597716,0.16140629171296764,NA,NA,NA,NA,NA,NA,1125.1780904855846,1283.9720630335905,1044.727009535345,1031.744146653814,1123.666947067398,956.4577787480796,ENSMUSG00000028581.bs6,3,3,TRUE,19130,protein_coding,1,ENSMUST00000030316,,NA,NA,NA,NA,NA,NA,NA
ENSMUST00000030316,587,593,7,*,9530,29140,253.18099,50.636198,155.055,mature protein_coding RNA,Laptm5,ENSMUSG00000028581,cds,mmu-miR-181a-5p,8,8,0,0,0,ago_bs_mir181_chi&mir181_enriched,12785,1,1,ENSMUSG00000028581,Laptm5,cds,65,114,58,85,76,51,ENSMUSG00000028581,3491,5536,2593,5018,4419,2039,643.5472617412192,0.3113747719011056,0.20776600223470956,2.2413000169983377,0.13436796903496037,0.5328346250765763,NA,NA,NA,NA,NA,NA,1125.1780904855846,1283.9720630335905,1044.727009535345,1031.744146653814,1123.666947067398,956.4577787480796,ENSMUSG00000028581.bs14,3,3,TRUE,19130,protein_coding,1,ENSMUST00000030316,,NA,NA,NA,NA,NA,NA,NA
ENSMUST00000042675,753,759,7,*,9531,29573,19.919800000000002,6.6399333333333335,11.2466,mature protein_coding RNA,Capzb,ENSMUSG00000028745,cds,mmu-miR-181a-5p,18,18,0,0,0,ago_bs_mir181_chi&mir181_enriched,12789,1,1,ENSMUSG00000028745,Capzb,cds,4,4,4,7,9,3,ENSMUSG00000028745,1325,1888,1019,2369,1837,1013,86.79464299830012,-0.16228575797525838,0.5397998334531529,0.09104045756406265,0.7628585731315706,0.9404949079971042,NA,NA,NA,NA,NA,NA,490.35990385498246,502.79290152998396,471.4136404562245,559.2861596649087,536.3526314602883,545.614216734632,ENSMUSG00000028745.bs5,3,3,TRUE,58401,protein_coding,1,ENSMUST00000042675,,23,28,6,seed_alt_38,FALSE,0,0
ENSMUST00000038893,1084,1090,7,*,9532,29619,21.76203,7.25401,8.73555,mature protein_coding RNA,Rcc2,ENSMUSG00000040945,cds,mmu-miR-181a-5p,6,6,0,0,0,ago_bs_mir181_chi&mir181_enriched,12790,1,0,ENSMUSG00000040945,Rcc2,cds,0,3,0,13,8,4,ENSMUSG00000040945,483,751,373,972,799,343,46.55426933867132,-2.484852208311519,0.8984251348172284,11.243161718699866,7.991690455073518e-4,0.02640809712598738,NA,NA,NA,NA,NA,NA,141.9245386410362,158.79556619458768,137.008679316731,182.19924116041253,185.22488172572548,146.68362698768954,ENSMUSG00000040945.bs5,3,3,TRUE,21748,protein_coding,1,ENSMUST00000038893,,8,14,7,seed_7mer_m8,TRUE,0,1
ENSMUST00000038893,1409,1415,7,*,9533,29619,21.91308,7.30436,10.8762,mature protein_coding RNA,Rcc2,ENSMUSG00000040945,cds,mmu-miR-181a-5p,1,1,0,0,0,ago_bs_mir181_chi&mir181_enriched,12791,1,1,ENSMUSG00000040945,Rcc2,cds,2,3,0,6,4,8,ENSMUSG00000040945,483,751,373,972,799,343,47.47848915710664,-1.290441218560838,0.7497037194959986,3.37811345376808,0.06606763855290083,0.39271703517087103,NA,NA,NA,NA,NA,NA,141.9245386410362,158.79556619458768,137.008679316731,182.19924116041253,185.22488172572548,146.68362698768954,ENSMUSG00000040945.bs6,3,3,TRUE,21748,protein_coding,1,ENSMUST00000038893,,NA,NA,NA,NA,NA,NA,NA
ENSMUST00000108142,1900,1906,7,*,9534,30622,30.24966,10.08322,17.8856,mature protein_coding RNA,Orc3,ENSMUSG00000040044,cds,mmu-miR-181a-5p,1,1,0,0,0,ago_bs_mir181_chi&mir181_enriched,12795,1,0,ENSMUSG00000040044,Orc3,cds,0,1,1,13,7,2,ENSMUSG00000040044,289,378,267,496,370,206,32.95705257565807,-3.0824828951286762,1.0756617057607256,13.990967750959214,1.8369093506270654e-4,0.009284114469278439,321.47618414428155,0.0038184390583155797,0.11833713465990153,0.03226746252805338,0.9742587568272069,0.9882564634525415,57.956825216855016,54.54897812762079,66.93401765341198,63.453905835582745,58.539721942392696,60.12445112479221,ENSMUSG00000040044.bs1,3,3,TRUE,44118,protein_coding,1,ENSMUST00000108142,,NA,NA,NA,NA,NA,NA,NA
ENSMUST00000098163,2041,2047,7,*,9535,30653,25.535800000000002,12.767900000000001,12.9692,mature protein_coding RNA,Zfp292,ENSMUSG00000039967,cds,mmu-miR-181a-5p,2,2,0,0,0,ago_bs_mir181_chi&mir181_enriched,12796,1,1,ENSMUSG00000039967,Zfp292,cds,4,1,3,19,11,3,ENSMUSG00000039967,2669,3316,1937,4013,3412,1965,137.38216927695797,-1.588168379924615,0.576027822361961,9.137226815370695,0.0025046043808774243,0.058145100717280095,NA,NA,NA,NA,NA,NA,326.3160239127337,291.7376117666871,296.03859563729446,312.9888922781334,329.1099675643735,349.6467864961428,ENSMUSG00000039967.bs2,3,3,TRUE,79818,protein_coding,1,ENSMUST00000098163,,NA,NA,NA,NA,NA,NA,NA
ENSMUST00000098163,7664,7670,7,*,9536,30653,20.82167,6.940556666666667,10.6155,mature protein_coding RNA,Zfp292,ENSMUSG00000039967,cds,mmu-miR-181a-5p,2,1,1,0,0,ago_bs_mir181_chi&mir181_enriched,12797,1,1,ENSMUSG00000039967,Zfp292,cds,1,3,3,8,2,6,ENSMUSG00000039967,2669,3316,1937,4013,3412,1965,124.59836851721593,-0.7428194541571569,0.6601742844852861,1.3381647381091426,0.2473578798036365,0.6755602508736472,NA,NA,NA,NA,NA,NA,326.3160239127337,291.7376117666871,296.03859563729446,312.9888922781334,329.1099675643735,349.6467864961428,ENSMUSG00000039967.bs6,3,3,TRUE,79818,protein_coding,1,ENSMUST00000098163,,NA,NA,NA,NA,NA,NA,NA
ENSMUST00000035724,1176,1182,7,*,9537,31416,269.32890000000003,44.88815,124.617,mature protein_coding RNA,Akna,ENSMUSG00000039158,cds,mmu-miR-181b-5p,2,0,2,0,0,ago_bs_mir181_chi&mir181_enriched,12804,1,1,ENSMUSG00000039158,Akna,cds,128,146,95,119,76,57,ENSMUSG00000039158,1618,2082,1198,1913,1587,803,781.2031800774793,0.548460055763293,0.14903099158014646,13.628201558872505,2.2281320832017546e-4,0.010651677791319657,NA,NA,NA,NA,NA,NA,342.65777784861234,317.2859760123667,317.15223973273993,258.44431619645945,265.15583588900876,247.49975979381034,ENSMUSG00000039158.bs10,3,3,TRUE,36230,protein_coding,5,ENSMUST00000035724,,NA,NA,NA,NA,NA,NA,NA
